order_dow,order_hour_of_day,air_fresheners_candles,asian_foods,baby_accessories,baby_bath_body_care,baby_food_formula,bakery_desserts,baking_ingredients,baking_supplies_decor,beauty,beers_coolers,body_lotions_soap,bread,breakfast_bakery,breakfast_bars_pastries,bulk_dried_fruits_vegetables,bulk_grains_rice_dried_goods,buns_rolls,butter,candy_chocolate,canned_fruit_applesauce,canned_jarred_vegetables,canned_meals_beans,canned_meat_seafood,cat_food_care,cereal,chips_pretzels,cleaning_products,cocoa_drink_mixes,coffee,cold_flu_allergy,condiments,cookies_cakes,crackers,cream,deodorants,diapers_wipes,digestion,dish_detergents,dog_food_care,doughs_gelatins_bake_mixes,dry_pasta,eggs,energy_granola_bars,energy_sports_drinks,eye_ear_care,facial_care,feminine_care,first_aid,food_storage,fresh_dips_tapenades,fresh_fruits,fresh_herbs,fresh_pasta,fresh_vegetables,frozen_appetizers_sides,frozen_breads_doughs,frozen_breakfast,frozen_dessert,frozen_juice,frozen_meals,frozen_meat_seafood,frozen_pizza,frozen_produce,frozen_vegan_vegetarian,fruit_vegetable_snacks,grains_rice_dried_goods,granola,hair_care,honeys_syrups_nectars,hot_cereal_pancake_mixes,hot_dogs_bacon_sausage,ice_cream_ice,ice_cream_toppings,indian_foods,instant_foods,juice_nectars,kitchen_supplies,kosher_foods,latino_foods,laundry,lunch_meat,marinades_meat_preparation,meat_counter,milk,mint_gum,missing,more_household,muscles_joints_pain_relief,nuts_seeds_dried_fruit,oils_vinegars,oral_hygiene,other,other_creams_cheeses,packaged_cheese,packaged_meat,packaged_poultry,packaged_produce,packaged_seafood,packaged_vegetables_fruits,paper_goods,pasta_sauce,pickled_goods_olives,plates_bowls_cups_flatware,popcorn_jerky,poultry_counter,prepared_meals,prepared_soups_salads,preserved_dips_spreads,protein_meal_replacements,red_wines,refrigerated,refrigerated_pudding_desserts,salad_dressing_toppings,seafood_counter,shave_needs,skin_care,soap,soft_drinks,soup_broth_bouillon,soy_lactosefree,specialty_cheeses,specialty_wines_champagnes,spices_seasonings,spirits,spreads,tea,tofu_meat_alternatives,tortillas_flat_bread,trail_mix_snack_mix,trash_bags_liners,vitamins_supplements,water_seltzer_sparkling_water,white_wines,yogurt
5,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,16,0,0,0,0,8,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,4,32,0,4,28,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,4,0,0,8,0,0,0,4,0,16,0,4,0,0,4,4,0,0,4,0,0,8,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,4,0,4,0,8
6,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,8,4,0,0,0,4,4,0,12,4,4,0,0,0,8,0,4,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,24,0,4,20,8,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,8,0,0,0,4,4,0,4,0,0,4,0,0,4,0,4,0,0,0,0,0,0,4,4,0,0,16,0,8,8,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,4,0,8,0,0,0,0,4,0,0,4,0,0,0,0,0,0
6,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,12,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,4,4,0,0,8,4,0,0,0,4,0,0,0,0,0,4
6,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,4,0,0,0,0,4,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,4,0,8
6,6,0,0,0,0,8,0,0,0,0,0,0,16,8,0,0,0,0,0,16,0,4,0,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,4,4,36,8,0,48,4,0,8,0,0,12,0,4,0,8,0,0,4,0,4,4,0,0,0,0,0,4,0,0,0,4,0,4,0,8,0,12,0,0,0,8,0,0,0,0,0,0,4,0,16,12,0,0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,8,0,4,12,0,0,4,0,0,4,0,4,0,0,0,4,0,28
6,7,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,0,4,0,0,0,0,0,4,0,0,4,0,0,0,0,0,4,4,28,0,0,16,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,16,0,0,0,0,0,8,0,0,0,8,0,4,0,0,8,0,4,0,0,0,0,4,0,0,0,4,8,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,4,4,0,0,20,0,8
6,8,0,8,0,0,4,0,32,0,4,0,12,20,4,4,0,0,4,24,32,16,24,20,0,12,12,32,8,0,12,4,4,4,8,20,0,0,0,16,0,8,8,16,20,4,0,8,0,0,4,20,160,24,0,220,16,0,8,0,0,16,4,8,28,4,20,20,4,8,4,8,16,32,0,0,8,16,0,0,0,0,24,8,4,60,0,16,8,0,20,8,8,0,0,44,0,0,36,0,88,20,8,0,0,12,4,0,0,12,0,0,12,4,0,0,8,0,0,24,8,48,4,0,4,0,12,12,12,4,0,0,0,32,0,64
6,9,0,8,0,8,24,4,4,0,0,0,12,24,20,16,4,0,8,12,8,4,4,4,0,8,32,76,8,0,16,4,8,24,28,20,0,0,0,8,0,20,12,32,48,16,0,0,4,0,8,12,232,12,0,180,12,0,20,0,0,48,4,8,40,4,24,12,16,4,0,0,44,52,0,0,28,36,0,0,4,32,16,0,0,52,0,8,0,0,16,8,8,0,20,60,0,8,16,0,104,32,8,4,4,8,8,8,0,8,0,0,48,4,8,0,0,0,12,12,44,44,8,0,16,0,20,0,0,16,4,8,0,32,0,136
6,10,0,4,0,0,12,0,16,0,0,0,4,36,12,0,0,0,4,8,24,20,8,36,0,24,36,76,16,4,12,4,20,24,20,16,4,0,0,20,0,4,32,24,20,4,0,4,0,0,0,12,164,20,0,136,20,0,16,0,0,56,0,4,36,8,4,8,0,16,4,16,32,24,0,0,12,24,0,0,4,12,8,4,4,44,0,8,0,0,20,4,12,4,8,32,0,8,24,0,80,16,20,8,0,8,4,0,4,28,4,0,44,8,8,0,0,8,8,24,20,40,8,4,20,4,8,0,16,12,0,0,4,72,0,100
6,11,4,12,0,0,24,0,24,4,0,0,4,24,12,12,0,0,24,36,16,12,20,16,8,16,40,52,12,4,20,4,28,16,36,16,0,0,4,4,0,4,12,56,20,12,0,0,0,0,0,36,296,44,0,288,32,4,12,0,0,24,0,4,20,16,16,16,8,0,8,8,16,40,4,4,4,32,0,0,4,4,24,16,12,56,0,20,4,0,28,40,0,4,20,48,0,16,24,4,148,24,24,4,4,4,4,4,0,12,4,12,60,4,4,0,0,0,20,72,48,44,16,0,16,0,24,36,0,12,4,0,0,52,4,116
6,12,0,8,0,0,0,0,20,8,0,0,0,44,8,8,0,0,8,24,28,4,60,28,0,8,8,68,4,0,12,4,4,20,44,8,0,0,0,4,4,24,20,36,12,4,4,0,4,0,0,36,228,40,0,332,12,8,16,0,0,40,16,16,40,16,8,12,4,0,8,4,12,36,0,0,16,28,0,0,4,4,16,4,12,52,0,16,0,0,12,36,0,0,20,52,8,12,20,0,120,12,20,4,0,28,4,4,4,8,0,0,44,4,4,0,0,4,16,12,36,68,0,0,36,0,8,12,16,4,0,0,0,52,0,64
6,13,0,32,4,0,0,8,24,4,0,0,12,64,20,8,0,4,24,28,20,12,28,60,8,4,32,72,8,0,28,4,48,8,24,20,0,0,0,0,16,28,32,56,24,16,0,4,4,0,16,20,352,88,0,552,16,0,8,0,0,20,20,16,40,32,0,20,12,4,8,12,28,80,4,0,36,24,4,4,8,0,44,12,12,76,0,28,4,4,52,20,20,4,32,128,12,12,28,0,196,36,24,12,4,12,12,0,4,12,4,12,40,8,0,4,0,0,8,28,44,60,8,0,48,0,28,12,16,20,0,0,0,84,0,132
6,14,0,20,0,0,48,12,40,4,4,8,20,52,28,8,0,0,20,32,20,24,24,24,16,0,40,60,24,0,12,0,20,16,36,20,4,4,0,16,0,16,20,48,36,16,0,0,0,0,4,24,392,48,12,376,24,0,16,0,0,88,8,20,36,8,8,4,8,4,4,8,48,48,0,0,20,52,0,0,8,8,28,12,16,72,0,36,0,0,32,12,8,4,40,128,4,20,32,0,156,32,24,0,8,4,8,16,0,4,4,8,32,4,16,0,0,0,8,28,32,52,8,0,12,8,48,8,8,8,0,4,8,80,0,128
6,15,0,12,0,0,24,4,32,4,0,0,4,52,8,0,0,0,20,20,8,16,40,8,0,0,32,24,8,0,20,0,32,12,20,12,0,0,0,12,0,0,32,32,24,12,0,0,0,4,0,24,236,28,0,264,32,0,16,0,0,16,8,16,20,8,16,4,0,8,4,8,28,64,0,0,12,24,0,0,0,0,28,12,4,44,0,16,0,0,32,20,4,8,32,68,0,12,28,8,120,16,28,8,4,4,4,4,0,4,20,12,36,0,16,0,0,0,4,48,8,60,12,0,24,4,20,20,8,16,4,0,8,44,0,84
6,16,0,4,0,0,12,8,32,0,0,0,4,48,16,12,0,0,24,16,20,0,24,28,0,0,40,36,0,0,12,0,4,16,20,28,4,0,4,4,4,12,16,28,32,0,0,0,12,0,0,24,204,28,4,296,4,0,28,0,0,28,4,16,40,8,16,16,12,12,4,0,16,56,0,4,16,4,0,0,8,4,8,12,4,56,0,8,0,8,20,20,0,12,24,48,0,20,16,0,152,8,8,8,4,0,20,8,0,8,12,0,36,0,8,0,0,4,12,20,24,32,0,0,4,0,28,4,12,4,4,0,4,32,0,104
6,17,0,0,0,0,20,4,8,0,4,0,12,32,20,0,0,0,4,12,8,0,8,4,4,12,28,60,36,0,4,4,12,12,8,20,4,8,0,8,4,4,16,20,24,0,0,0,0,0,8,12,140,8,0,164,4,0,4,0,4,24,0,20,12,4,0,4,0,4,4,4,16,16,0,0,12,12,0,0,0,12,32,0,0,32,0,20,4,0,16,16,0,4,24,40,0,8,12,0,108,16,4,12,0,24,12,8,20,8,0,4,24,8,8,0,0,0,4,20,4,20,8,4,4,0,12,4,0,0,0,4,0,32,0,20
6,18,0,0,0,0,20,4,20,0,0,0,4,28,16,4,0,0,12,8,12,0,8,4,8,8,24,60,8,0,8,4,16,0,8,12,0,0,0,12,0,12,36,24,32,4,0,4,0,0,4,16,244,32,4,232,32,4,24,0,4,24,4,12,12,4,4,4,4,0,0,24,16,76,0,0,4,8,4,0,8,0,16,8,4,60,0,20,0,0,24,4,4,8,16,32,12,4,8,0,120,24,20,4,0,8,4,4,8,12,8,4,40,4,4,0,0,0,8,32,20,28,8,0,8,0,16,12,0,16,0,4,4,56,0,84
6,19,0,0,0,0,4,0,12,0,0,0,0,8,16,0,0,0,0,0,12,0,24,12,0,4,8,16,8,0,8,0,8,0,16,4,0,0,0,4,0,4,12,12,8,16,0,4,0,0,0,4,104,16,0,172,4,0,16,0,0,12,4,16,24,4,0,12,4,0,0,16,16,56,0,0,4,8,0,4,0,0,48,0,12,24,0,4,0,0,28,8,0,0,8,36,4,8,4,4,68,8,4,0,0,4,0,8,0,8,0,4,4,4,4,0,4,0,4,16,16,16,8,0,8,0,4,0,0,4,4,0,0,36,0,36
6,20,0,0,0,0,4,0,0,0,4,0,4,4,8,0,0,0,0,12,4,0,8,8,0,0,0,8,0,0,4,4,0,0,4,4,0,4,0,0,0,4,0,8,4,0,4,0,0,0,0,12,96,8,0,80,8,0,4,0,0,36,4,0,16,0,0,0,8,0,8,0,4,8,0,0,4,4,0,0,0,8,8,0,0,20,0,0,0,0,4,4,4,8,4,20,0,4,0,0,48,4,4,0,0,0,16,4,0,4,0,0,8,0,4,0,0,0,8,0,4,16,0,0,0,0,4,0,0,4,0,0,0,4,0,48
6,21,0,4,0,0,8,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,32,8,4,0,4,0,0,0,0,0,4,8,4,4,0,0,0,0,0,16,16,8,4,0,0,0,0,0,0,8,84,8,0,112,0,0,4,0,0,8,0,16,12,4,0,12,0,0,0,0,4,16,0,4,8,0,0,0,0,0,12,0,0,28,0,0,0,0,12,4,0,0,0,28,0,12,0,0,32,8,8,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,8,4,12,4,0,4,0,4,8,0,0,0,4,0,28,0,52
6,22,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,12,4,0,4,0,0,0,0,0,4,64,0,0,36,4,0,4,0,0,4,12,12,8,0,4,4,4,0,0,0,0,8,0,0,0,0,0,0,4,4,8,0,0,16,0,0,0,0,0,4,0,0,0,24,0,4,0,0,44,0,4,4,0,4,4,8,0,4,0,0,4,0,4,0,0,0,0,0,0,4,0,0,4,0,4,4,0,0,8,0,0,12,0,36
6,23,0,0,0,0,0,0,12,4,0,0,0,8,12,0,0,0,0,0,4,4,4,0,0,0,4,4,0,0,0,0,0,0,12,8,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,4,0,0,0,0,8,0,0,8,0,0,0,0,0,4,4,4,0,4,0,8,0,0,12,4,0,0,0,4,0,4,0,0,8,0,4,0,0,0,4,8,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,4,4,0,0,0,0,0,0,12
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,0,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0
0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,5,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,17,3,0,18,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,1,0,3
0,6,0,1,0,0,1,0,6,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,21,2,0,23,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,1,2,0,2,4,0,1,0,0,1,3,1,0,1,1,1,0,0,0,4,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,0,0,1,0,0,1,0,1,0,0,0,2,0,2
0,7,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,1,5,5,2,0,0,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,4,2,9,1,0,0,0,0,0,6,22,2,0,24,2,1,1,0,0,3,2,3,6,2,1,0,0,0,1,1,1,4,0,0,0,0,0,0,2,0,2,0,1,3,0,2,0,0,4,2,0,0,1,7,1,0,8,0,13,0,1,0,0,1,2,0,0,0,0,0,4,0,0,0,0,0,0,4,2,2,0,0,2,0,2,0,3,2,0,0,0,2,0,12
0,8,1,3,0,0,2,1,0,0,0,0,1,8,2,3,1,0,3,0,7,2,1,6,0,3,4,10,0,0,3,2,3,3,10,2,0,0,0,0,0,1,5,8,7,2,0,0,2,0,1,4,71,4,0,47,3,0,3,0,0,7,2,5,12,1,6,4,2,0,2,3,7,9,0,0,1,3,0,0,0,1,6,1,1,13,0,3,0,0,2,4,0,1,1,11,1,2,1,0,42,6,3,3,0,3,2,1,0,2,0,0,13,0,4,0,0,0,0,2,6,7,0,0,2,0,5,4,1,6,0,0,2,11,0,19
0,9,0,11,0,1,3,1,9,0,0,0,4,8,6,1,0,2,3,9,0,0,7,8,2,1,8,22,4,1,4,0,5,2,6,9,2,0,0,2,0,1,4,9,5,2,0,0,0,0,1,15,74,14,1,86,3,0,5,0,1,4,4,5,10,0,4,2,1,0,0,5,5,5,1,0,3,7,0,0,1,1,6,0,1,16,0,1,1,0,6,10,1,0,6,19,1,2,7,0,25,3,4,2,1,3,3,4,2,4,2,0,7,0,1,0,0,0,1,2,10,12,3,1,9,1,5,2,1,3,0,0,0,13,1,26
0,10,0,3,0,0,12,1,20,0,0,1,0,18,5,1,0,0,2,8,2,2,8,6,1,1,9,22,8,0,9,0,6,6,16,8,0,0,3,4,0,5,8,19,19,0,1,0,2,0,2,11,105,21,3,126,7,0,13,1,0,12,3,5,31,2,9,3,5,0,0,1,6,12,0,1,11,10,0,1,5,3,16,2,2,22,0,13,1,0,6,12,0,0,11,38,3,4,7,1,71,9,13,3,2,4,5,3,4,3,1,0,20,2,1,3,0,0,0,3,6,20,4,0,5,0,7,2,4,3,0,2,1,27,0,52
0,11,1,7,1,0,10,0,7,0,1,0,2,16,9,3,0,0,7,9,5,3,6,9,1,1,16,16,7,1,6,0,16,2,17,13,3,0,0,7,2,6,12,22,18,5,0,0,1,0,3,20,144,15,3,149,12,1,10,0,0,16,3,5,21,11,6,3,2,5,3,9,13,13,1,2,9,11,0,0,4,3,12,3,1,26,1,3,2,2,8,10,3,2,12,32,0,5,7,0,78,13,11,7,2,7,3,3,3,2,2,0,16,1,2,0,0,1,7,6,8,20,2,0,6,1,11,5,10,6,0,1,1,23,0,54
0,12,0,5,1,0,20,1,17,2,0,0,1,13,3,0,0,1,5,16,5,0,11,12,1,2,6,24,3,0,13,1,8,11,15,11,2,0,1,2,1,2,20,21,19,5,1,0,0,0,1,9,140,11,2,134,3,1,5,0,1,26,1,12,22,7,4,2,1,2,3,4,10,20,0,1,8,12,0,1,7,6,15,2,3,24,0,11,0,0,6,3,1,1,10,31,1,3,2,0,80,9,10,6,0,3,6,6,1,5,0,1,16,1,8,1,1,1,0,9,13,27,3,0,7,1,11,5,6,11,1,5,1,18,0,39
0,13,4,1,0,0,10,0,9,2,0,1,4,19,8,3,1,0,2,6,4,3,10,16,3,0,12,22,6,1,10,0,11,5,11,10,1,3,1,2,0,4,9,14,9,2,1,0,1,1,3,12,109,17,3,137,15,0,7,1,0,9,0,10,29,9,2,4,2,0,2,3,8,18,0,1,12,9,0,0,1,4,19,3,4,22,1,3,0,0,5,7,3,1,12,45,1,3,15,1,59,15,12,2,1,3,6,6,1,11,2,0,16,2,8,1,0,0,0,11,14,15,2,0,7,0,8,4,3,9,1,1,0,10,0,57
0,14,0,11,1,0,2,0,9,1,0,0,0,14,6,4,0,2,5,3,7,3,10,9,1,0,25,24,4,1,8,0,9,6,14,9,1,0,1,3,0,1,8,14,14,4,0,0,0,0,1,8,134,8,1,156,8,0,8,0,0,10,4,3,16,3,11,4,3,2,0,4,12,22,0,4,7,11,0,0,4,1,13,3,2,32,0,11,1,0,10,6,1,3,17,27,1,5,9,0,85,12,7,1,1,4,5,8,3,2,2,0,13,1,5,4,1,0,3,9,10,12,7,0,4,1,14,6,3,8,0,1,0,14,0,53
0,15,0,9,0,0,3,2,12,1,0,0,0,13,13,2,0,0,10,6,5,2,5,5,3,0,20,21,0,1,6,0,11,5,13,11,0,1,1,4,1,2,9,11,18,2,0,0,1,0,2,5,101,18,2,140,8,4,6,0,0,11,2,8,20,8,4,2,4,1,3,2,11,14,3,0,11,13,2,0,1,2,13,4,5,20,0,5,0,0,10,7,1,1,9,33,1,5,11,1,65,9,9,6,0,4,6,2,0,1,1,0,14,1,7,3,0,2,0,3,18,16,1,0,6,1,13,6,7,4,0,0,0,18,0,34
0,16,3,9,0,0,8,1,5,0,1,0,5,14,10,3,1,1,7,11,8,4,12,7,6,3,11,33,7,1,5,0,17,4,24,8,2,1,1,2,3,3,14,12,12,5,1,1,0,0,1,12,152,13,1,161,2,1,4,1,0,6,0,4,14,3,7,2,3,0,2,7,8,23,1,0,5,10,0,1,3,2,17,5,3,31,0,9,0,0,9,7,0,3,11,34,1,4,7,0,70,16,12,6,2,9,8,7,5,6,1,0,16,3,1,0,2,2,2,14,10,20,6,0,10,0,2,9,6,3,1,3,1,14,0,43
0,17,0,5,1,0,8,0,2,0,0,1,2,17,8,0,0,0,2,5,2,4,6,8,2,3,6,5,7,1,2,0,3,5,7,7,0,1,2,3,1,1,6,13,13,3,1,0,0,0,1,8,105,11,2,111,7,1,15,1,0,12,1,8,10,7,1,4,3,0,1,1,11,20,1,0,15,11,0,1,2,4,12,3,3,22,1,7,0,1,5,4,6,2,8,22,2,3,4,0,56,7,10,5,0,7,5,3,4,1,1,0,15,3,2,2,0,0,0,10,11,13,2,0,8,0,8,12,0,1,1,0,1,22,0,35
0,18,0,4,0,0,3,1,7,0,0,0,3,7,5,0,0,0,1,5,4,4,4,3,0,1,6,8,4,1,5,0,10,3,13,2,1,0,3,1,1,1,6,11,4,2,0,0,1,0,1,9,58,7,0,63,5,1,1,1,0,21,2,6,8,1,2,1,2,1,0,1,4,13,0,1,4,5,0,0,2,3,7,0,1,7,0,4,0,1,5,3,4,0,6,10,0,6,6,0,40,9,6,2,0,2,2,6,0,1,0,0,8,1,1,0,0,0,0,2,2,15,2,0,1,0,6,4,1,7,0,0,0,12,1,20
0,19,0,2,0,0,2,0,4,0,0,0,2,12,5,2,0,0,3,3,2,0,1,2,1,0,4,4,4,0,1,0,1,4,8,4,1,0,1,0,1,2,3,6,8,2,1,0,0,0,1,6,42,6,0,48,2,1,4,0,1,7,0,4,5,0,6,1,0,2,2,1,3,9,0,1,4,5,0,0,1,1,3,2,2,12,0,1,0,0,2,3,1,0,3,17,0,3,3,0,24,4,6,1,1,0,1,1,0,2,1,0,5,0,1,0,2,0,0,8,5,4,0,0,3,2,1,3,1,2,0,1,1,7,0,21
0,20,0,1,0,0,14,0,3,1,0,0,0,4,2,0,0,1,4,2,0,1,2,2,0,0,2,3,0,0,1,0,1,2,1,1,0,0,0,0,1,2,3,8,5,0,0,0,0,0,0,5,28,2,0,38,0,0,2,1,0,2,2,0,3,0,0,2,1,0,0,2,2,4,1,0,0,3,0,0,1,1,6,1,0,6,0,1,0,0,0,0,0,0,2,8,2,3,2,0,17,1,2,0,0,3,2,0,0,0,1,0,4,0,0,0,0,0,0,1,3,10,0,0,3,0,3,0,2,3,0,0,0,3,0,13
0,21,0,1,0,0,0,0,0,0,1,0,0,2,2,4,0,0,1,0,2,3,1,3,0,0,4,5,0,0,0,0,1,2,1,4,0,0,0,1,0,0,2,3,4,0,0,0,0,0,0,2,32,2,0,43,1,0,3,0,0,3,0,0,11,0,3,0,0,0,0,0,1,7,0,0,5,2,1,0,0,0,1,1,2,4,0,0,0,0,0,1,0,0,2,8,0,1,1,1,12,0,1,2,0,1,3,0,0,0,0,0,0,2,1,0,0,1,2,1,1,7,0,0,2,0,0,1,0,1,1,1,1,11,0,12
0,22,0,2,0,0,8,0,1,0,0,0,0,5,3,0,1,2,3,1,2,0,3,1,1,0,6,5,0,0,3,0,2,2,1,0,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,5,37,1,0,26,1,0,2,0,0,2,0,0,2,0,1,0,0,0,1,0,1,4,0,0,1,3,1,0,0,1,2,0,0,8,0,0,0,0,1,2,4,0,2,2,0,0,5,0,4,3,0,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,1,2,3,0,0,1,0,2,0,1,2,0,0,0,2,0,13
0,23,2,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,2,2,0,2,0,0,1,4,3,0,0,0,0,3,3,2,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,18,0,0,13,0,0,1,0,1,2,0,0,1,0,2,0,0,0,0,0,1,2,0,0,2,2,0,0,0,0,2,1,2,4,0,3,0,1,1,0,0,0,1,4,0,0,0,0,10,2,0,0,1,1,1,0,1,3,0,0,1,0,0,0,0,0,0,1,3,2,0,0,0,0,1,0,0,0,0,1,0,5,0,4
